Student ID,Name,Age,Gender,Branch,Average GPA,Backlogs,Attendance (%),Clubs,Skills,Internship Done,Internship Domain,Placement Status,Placement Domain,CTC (LPA),Alumni Path,Sem1 GPA,Sem2 GPA,Sem3 GPA,Sem4 GPA,Sem5 GPA,Sem6 GPA,Sem7 GPA,Sem8 GPA
45667c48-79ba-430a-9118-c400e336c243,Benjamin Frost,18,Female,CIVIL,7.15,0,70.7,"Sports Club, Cultural Club, Coding Club","Machine Learning, Python, Web Development, C++",Yes,Hardware,Placed,Software,11.83,Higher Studies,5.93,9.38,7.55,7.96,7.46,6.55,5.69,6.7
64436e4c-2913-4440-8552-efdee2585823,Ravi,23,Male,EEE,7.04,2,73.59,"Entrepreneurship Cell, Robotics, Coding Club","Python, Web Development",No,,Not Placed,,0,,7.44,5.93,6.84,6.42,7.01,7.8,7.65,7.25
138d994c-2b0a-4edd-8774-44cb5543fc3c,Ashley Hicks,23,Female,MECH,6.93,4,83.07,Sports Club,"Web Development, Java, C++",Yes,Consulting,Placed,Higher Studies,4.14,Startup,7.35,5.44,7.1,6.74,7.68,6.7,6.67,7.73
8cb1457e-effa-415b-bea6-450f0accb23c,Dawn Little,20,Female,CSE,6.9,0,81.67,"Entrepreneurship Cell, Robotics, Sports Club","Java, Data Science, Web Development, C++",Yes,Research,Placed,Higher Studies,9.59,Research,8.32,6.46,6.81,7.1,5.97,7.23,5.28,8.05
e1035e1c-e3bb-42ae-a552-ac5309eda6f5,David Reese,21,Male,EEE,6.82,1,63.31,"Sports Club, Robotics, Entrepreneurship Cell","Java, Data Science",Yes,Hardware,Placed,Software,5.14,Research,7.67,8.12,5.89,5.98,7.61,7.64,5.66,6.01
a981b098-b2cf-452d-a7f3-33b3f7baf55e,Kurt Hurley,22,Female,IT,7.35,1,64.94,"Cultural Club, Coding Club","Python, Machine Learning, Data Science, Java",Yes,Research,Placed,Core Engineering,13.65,Job,6.78,8.85,8.13,7.75,7.13,6.59,7.7,5.87
2acb4fbd-fbff-4a7d-b2f5-b1762c41cbd3,Rhonda Martinez,19,Female,ECE,7.56,0,75.54,"Sports Club, Literary Society","Python, Data Science, Machine Learning",Yes,Software,Not Placed,,0,,6.17,8.85,8.93,7.26,6.99,8.03,8.09,6.19
55c3b2db-f374-490d-8274-ce40e09016b6,Matthew Sweeney,22,Male,CSE,7.1,2,66.5,"Cultural Club, Sports Club","C++, Data Science",Yes,Higher Studies,Placed,Research,14.46,Higher Studies,8.69,6.36,8.38,6.83,5.43,5.86,7.18,8.03
af2537f5-9d31-462a-bb5a-bb36ce7968b7,Jose Griffin,19,Male,EEE,7.13,1,86.73,Sports Club,"Java, Machine Learning, C++, Data Science, Web Development",Yes,Research,Not Placed,,0,,7.79,6.7,6.74,6.75,8.84,7.9,6.56,5.76
0d5f1633-b0d3-4f12-b5e5-f9d5a7c92349,Priya,19,Female,CIVIL,7.16,2,85.45,"Robotics, Literary Society","Java, Web Development, Python, C++, Machine Learning",Yes,Core Engineering,Not Placed,,0,,7.03,5.51,7.49,7.72,9.3,8.08,5.1,7.08
fd5ffd0d-aa91-418c-9cc9-36e45c3daff5,Divya,21,Female,CSE,6.74,1,71.65,"Cultural Club, Robotics, Literary Society","Web Development, Python, Machine Learning",Yes,Research,Not Placed,,0,,5.89,7.32,7.28,8.01,6.42,6.47,6.43,6.08
44d91117-4c34-4899-bbe5-64aeed0e4c6a,Anita,21,Female,EEE,7.5,3,90.54,"Coding Club, Literary Society, Entrepreneurship Cell","Web Development, Machine Learning, Python",Yes,Software,Not Placed,,0,,8.12,7.68,7.19,8.52,7.42,8.3,7.61,5.16
3c0a584e-a7cd-43cb-abda-06b220d2b528,Manuel Mccullough,20,Female,MECH,7.08,0,73.64,"Coding Club, Entrepreneurship Cell, Literary Society","Data Science, Python, Machine Learning, Web Development",Yes,Hardware,Placed,Core Engineering,9.94,Startup,6.57,7.23,6.07,8.29,6.37,8.13,6.77,7.2
4ee4334e-ce92-4136-ac3a-812f765e6cb5,Jennifer Velasquez,20,Female,EEE,6.92,0,80.37,"Literary Society, Coding Club, Robotics","Web Development, Python, Data Science, Java, SQL",No,,Placed,Software,5.37,Startup,6.97,6.23,6.28,6.19,6.01,7.93,7.8,7.94
bd2717f8-20e5-4d3b-8a7b-e5530289e8c2,Vikram,21,Male,CSE,6.64,1,79.1,Cultural Club,"Machine Learning, Java",No,,Placed,Higher Studies,11.41,Startup,6.54,7.19,5.89,6,6.37,6.81,7.14,7.15
b5103e9c-8618-440d-95d6-a6585ce9dbbc,Richard Hunt,18,Female,EEE,7.59,0,61.91,"Coding Club, Robotics, Sports Club","C++, Python, Data Science, Web Development, Java",No,,Placed,Core Engineering,7.19,Research,7.94,7.2,8.67,6.82,7.62,7.8,6.9,7.78
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,Bryan Rhodes,23,Female,CSE,7.04,1,98.79,Literary Society,"Web Development, Python, Java, Data Science, Machine Learning",No,,Placed,Software,15.37,Job,5.31,7.19,6.63,6.3,9.48,8.25,5.85,7.35
3e10c14d-9921-4591-9de1-69aabdd2a146,Rakhi,21,Female,MECH,7.06,3,67.47,"Literary Society, Entrepreneurship Cell","Python, SQL, C++, Java, Web Development",No,,Placed,Software,10.23,Startup,7.06,6.57,6.37,5.86,6.39,7.57,8.4,8.25
2b799a38-b5af-454e-bdcd-9014c2ba01da,Kavya,21,Female,CIVIL,7.61,1,86.43,"Literary Society, Coding Club, Robotics","Java, Machine Learning",Yes,Software,Not Placed,,0,,8.36,8.34,7.02,7.93,8.03,6.75,6.84,7.59
043650a5-005b-4d50-a7c5-2a351b3a81c8,Anil,18,Male,MECH,6.74,1,75.04,"Cultural Club, Sports Club, Robotics","C++, SQL, Java",No,,Not Placed,,0,,7.12,6.03,8.2,6.84,6.97,6.07,6.56,6.12
a8dcdb61-9b10-4726-9d28-654f6b72060b,Kavya,20,Female,ECE,6.96,0,62.68,Robotics,"Data Science, SQL, Machine Learning, Web Development, C++",Yes,Core Engineering,Not Placed,,0,,6.25,7.38,8.12,5.26,7.41,6.72,7.11,7.46
a1e518a2-93d2-48d4-a465-5c397d4d2add,Jason Hayes,20,Female,CIVIL,7.5,1,60.72,"Sports Club, Robotics, Literary Society","C++, Machine Learning, Data Science, SQL",No,,Placed,Research,18.86,Job,7.73,8.44,6.39,7.78,6.29,9.12,6.59,7.64
7249f62c-0898-4462-980c-b95c19d45deb,Michele Williams,19,Male,IT,6.87,1,79.11,"Sports Club, Literary Society, Coding Club","Data Science, SQL",No,,Not Placed,,0,,6.9,6.37,7.78,6.94,5.61,8.04,6.25,7.04
3143c221-e55c-4672-a338-b18f60427dfc,Vikram,21,Male,EEE,6.7,0,90.38,Entrepreneurship Cell,"Java, Web Development, C++, Python",Yes,Research,Placed,Hardware,19.8,Startup,6.14,7.36,6.4,7.28,6.48,5.74,7.48,6.76
d4d13d55-1db6-4844-95fa-9483f633cc2d,Brenda Collins,18,Female,EEE,6.68,0,84.22,"Entrepreneurship Cell, Sports Club","Web Development, Java, Python, Data Science",Yes,Software,Not Placed,,0,,7.66,7.08,7.1,5.52,5.31,6.82,6.37,7.59
58e9d0aa-c1b6-4dd4-a507-84cbc9df301e,Jessica Lee,22,Female,ECE,7.19,0,73.48,Cultural Club,"SQL, Web Development, Data Science, Machine Learning",No,,Placed,Consulting,15.8,Higher Studies,6.3,8.99,8,6.54,6.22,8.12,7.17,6.15
ee392bde-eea2-473e-8c04-4ed8d01a4fbc,Ravi,19,Male,IT,6.62,2,83.45,"Sports Club, Literary Society","C++, Java, Data Science",No,,Not Placed,,0,,4,6.55,7.76,6.61,6.53,5.96,8,7.55
45d8a6ad-77d0-459e-8114-14f8d9df0d0e,Brian Martin,18,Male,IT,6.94,0,74.19,Literary Society,"Data Science, Machine Learning, Java",No,,Placed,Hardware,9.8,Higher Studies,8.15,6.22,8.56,5.47,8.63,6.63,6.76,5.11
16bd9db6-3c6d-4af0-8c79-278f861b72c0,Rakhi,18,Female,MECH,6.74,0,89.46,"Coding Club, Robotics","Web Development, Machine Learning, C++, Data Science, SQL",No,,Not Placed,,0,,6.62,7.55,6.25,5.75,5.11,6.4,8.95,7.27
bb103d64-e9ad-4950-aa4b-b364bedcb781,Anil,23,Male,ECE,7.1,3,75.79,"Robotics, Literary Society","SQL, C++, Web Development",Yes,Research,Placed,Higher Studies,18.82,Research,6.71,7.33,4.84,8.34,6.17,8.42,7.39,7.63
12c0620c-1667-4518-89b2-eae654eb4c91,Robert Grant,20,Male,ECE,6.96,0,95.83,Robotics,"Java, Machine Learning, Python",No,,Not Placed,,0,,7.15,6.83,7.09,6.98,9.58,5.67,5.01,7.33
d28fcf68-c871-47b3-8468-b74d85e3ade5,Carol Martinez,18,Female,IT,6.88,1,89.14,Robotics,"Web Development, C++, Machine Learning",No,,Not Placed,,0,,7.25,6.1,6.43,7.85,7.75,6.32,6.84,6.46
8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,Mr. Justin King,22,Male,IT,7.56,0,64.01,"Robotics, Sports Club","C++, Data Science, Web Development, SQL, Python",No,,Placed,Core Engineering,14.45,Research,7.47,6.79,8.35,6.35,8.86,7.28,8.27,7.12
407a9cd5-2795-4d69-abf4-eb6852132a89,Anil,19,Male,CIVIL,7.31,0,88.73,"Robotics, Coding Club","Python, Java, SQL",No,,Placed,Consulting,4.89,Startup,8.12,7.43,8.91,5.96,6.97,8.16,6.43,6.51
eff1f782-142c-406e-be7e-1e29c3af62f9,Divya,21,Female,CSE,6.64,1,79.1,Cultural Club,"Machine Learning, Java",No,,Placed,Higher Studies,11.41,Startup,6.54,7.19,5.89,6,6.37,6.81,7.14,7.15
fce3b6a1-e27d-40d3-b00e-985c1274233c,Anil,18,Male,ECE,7.03,0,81.33,"Sports Club, Coding Club","Data Science, Web Development",Yes,Core Engineering,Not Placed,,0,,6.45,8.69,7.47,6.98,7.02,6.05,6.93,6.65
958be693-1da6-4345-8648-d24684d0237d,Meena,21,Female,CSE,6.64,1,79.1,Cultural Club,"Machine Learning, Java",No,,Placed,Higher Studies,11.41,Startup,6.54,7.19,5.89,6,6.37,6.81,7.14,7.15
d40d3674-c0ce-4542-94e1-2a044141eb9b,Sonal,19,Female,MECH,7.74,2,82.6,"Entrepreneurship Cell, Coding Club, Cultural Club","Data Science, Machine Learning, Web Development, Python, SQL",Yes,Research,Not Placed,,0,,5.76,8.25,7.73,7.54,7.72,9.39,9.19,6.31
89a60034-2a73-4ac9-8215-b2547e3329b6,Divya,21,Female,CSE,6.64,1,79.1,Cultural Club,"Machine Learning, Java",No,,Placed,Higher Studies,11.41,Startup,6.54,7.19,5.89,6,6.37,6.81,7.14,7.15
4a552ea0-8acb-4e09-8ccc-9cea109fd8ee,Sarah Joseph,21,Female,IT,6.76,0,82.13,Entrepreneurship Cell,"Web Development, SQL",No,,Not Placed,,0,,7.55,5.55,8.03,6.67,6.17,6.38,6.77,6.99
1b3158d7-fd87-41d7-9ecf-eb4e6484473f,Arjun,22,Male,CSE,7.05,1,67.75,"Robotics, Literary Society","Machine Learning, SQL, Java, Python",No,,Placed,Higher Studies,6.37,Job,4.72,8.47,6.14,5.91,7.36,6.63,8.78,8.36
c21f84fc-d0bc-4ad5-85f8-0d9b00060d5a,Hailey Harrison,22,Male,EEE,6.8,1,64.14,"Sports Club, Robotics","Java, Python",No,,Not Placed,,0,,6.7,6.98,6.09,4.7,6.85,6.72,8.71,7.67
4d669eb2-e179-4379-8916-c715b2c4c537,Anita,18,Female,IT,7.38,0,61.6,Robotics,"Web Development, Python, Java, Machine Learning",No,,Not Placed,,0,,8,7.4,4.66,8.09,7.06,7.35,7.54,8.94
bba1aed9-44cd-4fdd-9f9b-141ec7f7bda1,Patricia Johnson,23,Male,ECE,7.05,0,78.25,"Entrepreneurship Cell, Coding Club, Robotics","Machine Learning, Python, C++, Data Science, Java",Yes,Research,Placed,Hardware,11.37,Job,7.68,7.89,7.73,6.52,5.36,6.48,8.1,6.62
24aa5685-7523-46ce-bc95-0bbae8184f34,Mike Maxwell,19,Female,MECH,7.36,0,62.56,Sports Club,"SQL, Python",Yes,Research,Placed,Higher Studies,6.05,Startup,5.44,9.08,8.13,8.46,7.03,6.64,6.33,7.81
9a27343d-3b40-457e-aa58-573bd08043b2,Rakesh,19,Male,CSE,6.05,1,68.62,Entrepreneurship Cell,"Web Development, Data Science",No,,Placed,Consulting,6.76,Job,7.05,4.78,6.82,7,4.58,7.02,5.99,5.16
3ae88926-b423-4cde-8857-511761554667,Sandra Drake,22,Male,CIVIL,6.16,2,60.33,Robotics,"Data Science, Python, Machine Learning",No,,Not Placed,,0,,5.12,7.62,6.36,5.81,6.38,6.82,6.4,4.79
046a0df5-cafd-4613-b2bb-912d7da67785,Daniel Holt,22,Female,ECE,6.66,1,77.04,"Entrepreneurship Cell, Coding Club, Cultural Club","Web Development, C++, Java, Python, Data Science",No,,Not Placed,,0,,6.63,6.29,7.3,6.37,7.02,6.27,5.47,7.91
39375675-67f2-48ec-b004-b601ee755c50,Amit,18,Male,ECE,7.03,0,81.33,"Sports Club, Coding Club","Data Science, Web Development",Yes,Core Engineering,Not Placed,,0,,6.45,8.69,7.47,6.98,7.02,6.05,6.93,6.65
235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,Michael Mills,20,Male,CIVIL,6.79,0,78.24,"Entrepreneurship Cell, Coding Club, Cultural Club","SQL, Machine Learning",Yes,Research,Not Placed,,0,,7.03,6.11,6.82,6.45,8.17,9.12,5.57,5.08
c7903dc5-900c-4af7-9b0a-e22eecc817a6,Dustin Nichols,19,Male,CSE,6.26,1,79.23,"Literary Society, Entrepreneurship Cell","C++, SQL, Data Science, Java, Machine Learning",Yes,Research,Placed,Consulting,19.86,Higher Studies,7.43,6.28,4.97,5.68,7.02,5.87,6.93,5.93
c08d05c0-b805-4b34-9ea4-ba77590bd0d8,Rahul,23,Male,ECE,7.05,0,78.25,"Entrepreneurship Cell, Coding Club, Robotics","Machine Learning, Python, C++, Data Science, Java",Yes,Research,Placed,Hardware,11.37,Job,7.68,7.89,7.73,6.52,5.36,6.48,8.1,6.62
2c913a7c-a340-4f08-b341-91b8ed6522b4,Katie Martinez,22,Female,MECH,6.13,5,62.36,"Entrepreneurship Cell, Coding Club","C++, Web Development, Java",No,,Not Placed,,0,,6.48,6.68,4.35,8.35,7.91,5.27,4.94,5.05
2812859a-1337-439e-8d4f-5d272c7f0b79,Jerry Wheeler,21,Female,CSE,7.42,1,72.88,"Robotics, Cultural Club, Literary Society","Data Science, Web Development",No,,Not Placed,,0,,8.79,7.08,6.78,6.68,6.76,7.11,9.51,6.66
4de1087b-afa1-4a55-8ebe-abaa28597b34,Melissa Williams,18,Male,CIVIL,6.55,2,79.62,"Coding Club, Entrepreneurship Cell","SQL, Java, Data Science, C++, Python",Yes,Higher Studies,Not Placed,,0,,9.16,5.14,6.5,7.56,5.39,6.07,5.91,6.69
bebc241e-d9ce-4d0e-9abd-7b8d5b6282a8,Karan,21,Male,EEE,7.16,0,89.66,Literary Society,"SQL, Python",Yes,Higher Studies,Not Placed,,0,,6.35,6.1,6.82,8.58,8.01,5.5,8.2,7.68
b509f08a-2c98-4bca-9139-7c06a630ad9d,Melissa Mcfarland,23,Male,ECE,7.35,0,86.9,"Literary Society, Cultural Club","C++, Machine Learning, Web Development",Yes,Software,Not Placed,,0,,7.5,8.26,6.82,7.65,6.47,5.95,8.79,7.37
5cbecc3b-7bc3-4abd-b01f-b5fd57154f01,Priya,18,Female,MECH,7.11,1,96.22,"Sports Club, Literary Society","SQL, Web Development, Data Science",No,,Not Placed,,0,,6.41,6.93,4.98,7.55,9.35,6.45,7.37,7.85
9f6facc1-451d-48fe-8532-fc74a9987bdf,Breanna Rivas,18,Male,IT,6.81,2,78.43,"Coding Club, Robotics, Entrepreneurship Cell","Data Science, SQL, Machine Learning",Yes,Software,Placed,Software,18.14,Startup,5.82,7.47,8.78,6.75,4.62,7.67,7.99,5.41
19ca9c1b-94bc-447a-a122-318935f3de4a,Louis Green,20,Male,EEE,6.77,5,93.69,Coding Club,"Java, SQL, Machine Learning",No,,Placed,Higher Studies,16.99,Research,8.69,6.31,7.77,7.71,4.36,6.17,5.71,7.45
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,Raymond Jefferson,19,Male,ECE,6.62,0,85.52,"Cultural Club, Entrepreneurship Cell","Python, SQL",No,,Placed,Hardware,7.37,Research,6.55,6.41,6.92,8.09,5.69,7.14,5.94,6.26
69e6d15c-10f8-47a9-9c0a-bb6b60f145a5,Rakhi,23,Female,IT,6.88,2,80.41,Entrepreneurship Cell,"C++, Python, Web Development, Machine Learning, Java",Yes,Software,Placed,Consulting,14.35,Higher Studies,6.47,7.62,6.63,7.59,6.34,6.17,8.22,5.99
39c5c59f-36a2-47e0-a4ca-5968e8e85abc,Anita,20,Female,CIVIL,7.13,1,73.39,Literary Society,"Data Science, Machine Learning",No,,Not Placed,,0,,6.3,6.94,6.11,8.2,5.71,7.9,8.47,7.38
65343b23-ec46-4acd-9af7-aa1211f64c50,Kavya,18,Female,ECE,6.55,2,82.59,"Entrepreneurship Cell, Robotics, Cultural Club","Web Development, Python, SQL, Java",Yes,Software,Placed,Hardware,15.71,Job,6.76,5.94,5.95,7.3,5.74,5.51,8.43,6.74
a69f5f0a-85f5-4906-b2b0-b2f12e08fe65,Neha,22,Female,IT,6.76,2,98.54,"Cultural Club, Entrepreneurship Cell, Sports Club","Web Development, Machine Learning, SQL, Java, Python",Yes,Software,Placed,Hardware,18.47,Startup,7.63,7.77,5.57,7.37,7.41,7.61,6.23,4.49
6daa192e-760a-454c-aa87-921d6c326308,Rahul,18,Male,CIVIL,7.54,0,64.11,"Robotics, Coding Club, Cultural Club","Python, Web Development, C++, Data Science",Yes,Consulting,Placed,Software,15.82,Research,7.52,7.16,5.86,7.12,9.78,7.8,6.26,8.85
b64fa54a-8c61-4654-95da-75c1a21150f9,Zachary Schmidt,20,Male,ECE,7.32,0,97.41,"Cultural Club, Entrepreneurship Cell","Java, Python, Data Science, SQL, Machine Learning",No,,Not Placed,,0,,7.19,7.23,8.05,8.49,7.97,6.44,6.22,7
440674e3-9a59-40c9-8f98-77cfd466bf25,Amit,21,Male,IT,6.69,1,61.47,"Robotics, Cultural Club","C++, Machine Learning, Python, Java",Yes,Hardware,Not Placed,,0,,7.61,7.76,6.47,6.42,6.72,4.7,5.48,8.37
c9cd4ae6-be91-4549-b9ff-05ed86711ba6,Kavya,21,Female,CIVIL,7.26,2,65.55,"Entrepreneurship Cell, Sports Club","C++, Java, SQL, Data Science, Machine Learning",No,,Not Placed,,0,,7.92,7.11,5.33,6.1,6.47,8.51,8.33,8.33
0279e2ab-0bbf-4334-a3ea-2d7fc219a845,Mary Jackson,19,Female,IT,7.02,1,80.6,Literary Society,"Python, Java, Machine Learning, Data Science",No,,Placed,Core Engineering,14.66,Job,6.85,7.27,7.99,6.73,8.2,5.32,8.6,5.21
bc88e0e6-efe6-46ff-b2dc-562c83ea8526,Kavya,19,Female,EEE,6.95,2,90.3,"Entrepreneurship Cell, Cultural Club","SQL, C++, Java, Python",Yes,Hardware,Placed,Hardware,8.02,Job,5.69,7.85,6.44,6.13,6.8,8.48,6.61,7.58
3782490b-f9eb-49ed-bc78-f61634759a3c,Rahul,21,Male,CIVIL,6.28,1,64.23,"Literary Society, Robotics, Cultural Club","C++, SQL, Web Development, Data Science",Yes,Higher Studies,Not Placed,,0,,4.47,7.06,6.63,6.01,7.51,7.05,5.2,6.35
340029c3-ea11-405b-91fa-cefad6f89f7a,Jason Hart,19,Female,EEE,6.59,0,98.39,Sports Club,"Machine Learning, Java, Python, C++",Yes,Core Engineering,Not Placed,,0,,5.91,6.75,6.65,7.49,7.69,6.16,7.07,4.98
0593e481-920d-4cdc-8b3b-953bd2869cd3,Rakhi,22,Female,CIVIL,7.45,1,95.82,"Cultural Club, Entrepreneurship Cell, Robotics","SQL, Java",No,,Placed,Consulting,5.76,Higher Studies,7.81,8.13,6.97,5.58,6.88,8.46,8.54,7.21
1d03c3d5-b862-4cc3-9489-9c37cfa9026b,Mr. Daniel Martin,21,Male,CIVIL,7.61,1,86.43,"Literary Society, Coding Club, Robotics","Java, Machine Learning",Yes,Software,Not Placed,,0,,8.36,8.34,7.02,7.93,8.03,6.75,6.84,7.59
99611b7d-aa82-4808-938a-e2c0787cc6f1,Amit,20,Male,IT,7.01,0,65.35,Entrepreneurship Cell,"Web Development, Java",No,,Placed,Software,19.21,Higher Studies,7.26,6.39,7.15,6.34,6.18,7.68,6.86,8.21
4439940d-0e58-4770-a566-0316f39ef1be,Andrea Harrison,20,Male,EEE,6.93,2,67.47,Literary Society,"C++, Web Development, Data Science, Machine Learning",No,,Placed,Software,14.13,Research,6.52,5.69,7.59,7.57,6.38,5.9,8.56,7.25
71761d08-58a5-4859-8667-01ebaa12ded5,Sonal,22,Female,IT,7.35,1,64.94,"Cultural Club, Coding Club","Python, Machine Learning, Data Science, Java",Yes,Research,Placed,Core Engineering,13.65,Job,6.78,8.85,8.13,7.75,7.13,6.59,7.7,5.87
2135db71-1293-499b-97f2-4f98695be910,Ravi,18,Male,IT,7.02,1,60.53,"Literary Society, Robotics","Python, Web Development, Java, C++, Data Science",No,,Not Placed,,0,,8.06,6.9,6.65,6.73,7.27,5.19,8.33,7.04
67cbfc39-f54f-4b92-8442-906f2e16f0b6,Kristy Smith,23,Male,CIVIL,6.82,1,99.08,"Entrepreneurship Cell, Cultural Club","Machine Learning, Data Science, Web Development, Java",Yes,Higher Studies,Placed,Hardware,13.92,Job,6.28,7.06,6.93,5.53,7.19,7.09,7.36,7.16
fe8e5f5b-36b3-4d4c-b5e3-eb9fb7b14309,Sonal,19,Female,CSE,6.88,1,69.59,Coding Club,"Web Development, Java, Machine Learning, SQL",Yes,Core Engineering,Not Placed,,0,,6.83,8.31,6.91,4.76,6.5,7.99,7.55,6.16
1d7bfa14-9919-487e-90f1-4c088927b3f9,Meena,19,Female,IT,7.02,1,80.6,Literary Society,"Python, Java, Machine Learning, Data Science",No,,Placed,Core Engineering,14.66,Job,6.85,7.27,7.99,6.73,8.2,5.32,8.6,5.21
99a9af6a-ed05-4732-b8bf-46fa25343e85,Austin Walker,20,Female,CIVIL,7.15,2,78.34,"Coding Club, Sports Club, Literary Society","C++, SQL, Python, Web Development",Yes,Research,Placed,Higher Studies,14.85,Higher Studies,5.85,7.81,7.65,7.11,7.95,8.12,6.62,6.1
d7d3b9d9-4c85-4233-8325-bd9ebf98e734,Shannon Joseph,21,Male,CSE,6.64,1,79.1,Cultural Club,"Machine Learning, Java",No,,Placed,Higher Studies,11.41,Startup,6.54,7.19,5.89,6,6.37,6.81,7.14,7.15
9bf4984e-1157-454e-9183-71f92eb53f7b,Karan,22,Male,MECH,6.73,1,95.9,"Sports Club, Entrepreneurship Cell, Coding Club","Java, C++, Data Science",Yes,Consulting,Not Placed,,0,,7.25,6.3,5.28,5.42,6.53,7.19,8.41,7.48
ff07c277-c3e8-4336-9d6a-0316dc723f57,Meena,18,Female,IT,7.31,1,90.39,Entrepreneurship Cell,"SQL, Machine Learning, Web Development",Yes,Consulting,Not Placed,,0,,7.97,8.6,5.52,6.33,7.52,6.11,8.36,8.06
3af629bb-6d09-4c2d-b772-6309bcbd151b,Rahul,23,Male,EEE,6.76,0,79.06,"Coding Club, Entrepreneurship Cell, Sports Club","Machine Learning, C++, Web Development, SQL, Python",No,,Placed,Core Engineering,8.41,Higher Studies,6.46,5.65,5.87,6.94,6.93,7.33,6.91,7.98
d2ab3152-bd2b-499d-9588-afdbf6478419,Arjun,21,Male,ECE,7.23,2,89,"Cultural Club, Sports Club","Machine Learning, Java",Yes,Software,Not Placed,,0,,7.83,7.25,6.54,7.86,7.9,7.06,7.44,5.97
fa207403-4ab4-47e3-a360-76812bbba89d,Ryan Parker,18,Male,ECE,6.94,0,79.88,"Coding Club, Cultural Club, Literary Society","Data Science, Web Development, Java, SQL, Python",Yes,Software,Placed,Hardware,15.8,Startup,7.18,8.42,6.18,6.56,7.64,8.5,5.76,5.3
1578d709-48f9-43d0-9fea-e1e0d9e604b3,Denise Whitehead,23,Female,MECH,6.79,1,93.35,"Sports Club, Coding Club, Literary Society","SQL, Java, Data Science, Web Development",Yes,Higher Studies,Placed,Core Engineering,16.85,Startup,6.87,6.29,7.27,6.09,7.18,7.49,6.78,6.37
ee88c4dc-159a-4899-931d-143c7c24f02c,Pooja,18,Female,CIVIL,7.54,0,64.11,"Robotics, Coding Club, Cultural Club","Python, Web Development, C++, Data Science",Yes,Consulting,Placed,Software,15.82,Research,7.52,7.16,5.86,7.12,9.78,7.8,6.26,8.85
345512f7-01f7-47ec-8e06-30cd996d5c50,Daniel Taylor,18,Male,IT,7.02,1,60.53,"Literary Society, Robotics","Python, Web Development, Java, C++, Data Science",No,,Not Placed,,0,,8.06,6.9,6.65,6.73,7.27,5.19,8.33,7.04
edd4253b-50f0-4d0a-b50c-ab754ccc9bc2,Angel Ellis,19,Female,ECE,7.18,2,74.35,"Literary Society, Coding Club, Robotics","Python, Machine Learning, Data Science, C++",No,,Not Placed,,0,,7.49,8.58,6.88,7.11,6.41,7.59,6.68,6.68
5fc64cd0-721e-4b1f-b895-89399342a09f,Raymond Chapman,23,Female,EEE,7.04,2,73.59,"Entrepreneurship Cell, Robotics, Coding Club","Python, Web Development",No,,Not Placed,,0,,7.44,5.93,6.84,6.42,7.01,7.8,7.65,7.25
a9099bbb-262b-471a-94fc-b80b8843c667,Pooja,18,Female,MECH,7.61,0,70.75,"Robotics, Cultural Club, Sports Club","Data Science, Java, Web Development, SQL",Yes,Hardware,Placed,Higher Studies,6.38,Higher Studies,7.94,7.18,8.25,7.39,8.56,6.56,7.14,7.83
ee7ca782-a7a3-4d25-9595-6c4227c00f89,Ellen Wright,20,Female,MECH,6.62,1,63.29,"Sports Club, Robotics","Machine Learning, SQL",Yes,Consulting,Not Placed,,0,,6.55,4.1,6.34,7.3,6.45,6.78,8.5,6.92
47354e4f-f85b-4d0a-94b5-86353dab1614,Daniel Schneider,18,Male,ECE,7.19,0,93.96,Sports Club,"C++, Machine Learning",No,,Placed,Software,11.87,Job,9.22,7.06,8.07,7.22,6.18,6.96,5.09,7.69
3a9a4ea5-0c0f-4238-8a26-cfd9b856edd5,Siddharth,21,Male,IT,7.14,0,67.17,"Robotics, Cultural Club","Data Science, Machine Learning",No,,Not Placed,,0,,8.23,7.46,7.25,7.81,6.74,6.23,6.4,7
c1d016de-5c90-406a-a782-e1a13495f9d6,Rakesh,20,Male,MECH,7.08,0,73.64,"Coding Club, Entrepreneurship Cell, Literary Society","Data Science, Python, Machine Learning, Web Development",Yes,Hardware,Placed,Core Engineering,9.94,Startup,6.57,7.23,6.07,8.29,6.37,8.13,6.77,7.2
3d175712-d8b2-4277-b413-db19bade8d5d,Brandon Hamilton,23,Female,CSE,6.82,0,81.77,"Literary Society, Entrepreneurship Cell, Robotics","Data Science, Java, Python, Web Development",No,,Placed,Software,3.14,Startup,5.92,8.02,5.74,5.92,7.06,6.68,7.8,7.45
7f671eec-3da7-4577-aee1-e86b9ea556aa,Briana Murray,21,Male,CSE,7.15,1,68.05,"Cultural Club, Entrepreneurship Cell, Robotics","Machine Learning, Web Development, SQL",No,,Not Placed,,0,,7.96,5.18,6.83,5.89,6.79,9.33,7.29,7.9
5bd29cb1-0845-4b2f-8a8a-4105c0eb8875,Ashley Parrish,22,Male,MECH,7.14,3,61.68,"Robotics, Entrepreneurship Cell","Web Development, Machine Learning, Python, SQL",Yes,Consulting,Placed,Hardware,11.01,Startup,7.66,6.85,7.03,6.83,8.08,7,7.25,6.43
